Market_Year,Algeria,Angola,Argentina,Australia,Benin,Bolivia,Brazil,Burundi,Cameroon,Canada,Central African Republic,Chile,China,Colombia,Costa Rica,Croatia,Cuba,Democratic Republic of the Congo,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Ethiopia,European Union,Gabon,Ghana,Guatemala,Guinea,Guyana,Haiti,Honduras,India,Indonesia,Iran,Ivory Coast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Laos,Liberia,Madagascar,Malawi,Malaysia,Mexico,Morocco,New Caledonia,New Zealand,Nicaragua,Nigeria,Norway,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Republic of Congo,Republic of Serbia,Russia,Rwanda,Sierra Leone,Singapore,South Africa,South Korea,Sri Lanka,Switzerland,Taiwan,Tanzania,Thailand,Togo,Trinidad and Tobago,Turkey,Uganda,Ukraine,United States of America,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
1989,0.0,15.0,0.0,0.0,0.0,170.0,21300.0,588.0,255.0,0.0,0.0,0.0,0.0,10700.0,2758.0,0.0,450.0,240.0,724.0,1197.0,0.0,1492.0,0.0,3400.0,0.0,0.0,0.0,2977.0,0.0,0.0,479.0,1635.0,1620.0,410.0,0.0,0.0,14.0,0.0,0.0,0.0,1959.0,130.0,0.0,20.0,72.0,0.0,5250.0,0.0,1.0,0.0,714.0,0.0,0.0,163.0,1120.0,100.0,1400.0,115.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,759.0,6.0,0.0,1.0,0.0,375.0,0.0,257.0,1127.0,0.0,65.0,10.0,175.0
1990,0.0,10.0,0.0,0.0,0.0,170.0,22500.0,600.0,166.0,0.0,0.0,0.0,0.0,13300.0,2453.0,0.0,475.0,300.0,754.0,1150.0,0.0,2787.0,0.0,3400.0,0.0,0.0,0.0,3427.0,0.0,0.0,527.0,1928.0,1200.0,415.0,0.0,0.0,19.0,0.0,0.0,0.0,1738.0,90.0,0.0,20.0,95.0,0.0,4900.0,0.0,1.0,0.0,743.0,0.0,0.0,182.0,1063.0,100.0,1400.0,110.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,613.0,6.0,0.0,1.0,0.0,285.0,0.0,239.0,1075.0,0.0,65.0,15.0,225.0
1991,0.0,20.0,0.0,0.0,0.0,190.0,26500.0,500.0,230.0,0.0,0.0,0.0,0.0,14500.0,2565.0,0.0,480.0,295.0,670.0,950.0,0.0,2603.0,0.0,3500.0,0.0,0.0,0.0,3237.0,0.0,0.0,580.0,1685.0,1540.0,435.0,0.0,0.0,26.0,0.0,0.0,0.0,1453.0,0.0,0.0,20.0,90.0,0.0,4350.0,0.0,5.0,0.0,460.0,0.0,0.0,182.0,934.0,100.0,1170.0,100.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,553.0,50.0,0.0,1.0,0.0,180.0,0.0,229.0,843.0,0.0,65.0,15.0,208.0
1992,0.0,20.0,0.0,0.0,0.0,200.0,24000.0,544.0,290.0,0.0,0.0,0.0,0.0,17980.0,2530.0,0.0,450.0,200.0,700.0,900.0,0.0,2357.0,0.0,3000.0,0.0,0.0,0.0,3518.0,0.0,0.0,550.0,2255.0,1580.0,435.0,0.0,0.0,38.0,0.0,0.0,0.0,1503.0,5.0,0.0,20.0,90.0,0.0,4470.0,0.0,5.0,0.0,782.0,0.0,0.0,192.0,800.0,40.0,1150.0,105.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,640.0,10.0,0.0,1.0,0.0,200.0,0.0,229.0,1350.0,0.0,65.0,15.0,201.0
1993,0.0,0.0,0.0,0.0,0.0,85.0,19200.0,590.0,212.0,0.0,0.0,0.0,0.0,14950.0,2620.0,0.0,335.0,300.0,680.0,820.0,0.0,2894.0,0.0,3500.0,0.0,0.0,0.0,3553.0,0.0,0.0,500.0,1981.0,1300.0,450.0,0.0,0.0,29.0,0.0,0.0,0.0,1215.0,2.0,0.0,20.0,137.0,0.0,3980.0,0.0,5.0,0.0,545.0,0.0,0.0,172.0,1000.0,60.0,1190.0,100.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,792.0,10.0,0.0,1.0,0.0,200.0,0.0,225.0,750.0,0.0,65.0,28.0,78.0
1994,0.0,0.0,0.0,0.0,0.0,58.0,24000.0,388.0,25.0,0.0,0.0,0.0,0.0,11400.0,2475.0,0.0,285.0,118.0,543.0,1200.0,0.0,2361.0,0.0,3700.0,0.0,0.0,0.0,3050.0,0.0,5.0,459.0,2060.0,1475.0,490.0,0.0,0.0,35.0,0.0,0.0,0.0,1228.0,3.0,0.0,20.0,62.0,0.0,4000.0,0.0,5.0,0.0,695.0,0.0,0.0,202.0,989.0,70.0,1022.0,87.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,626.0,10.0,0.0,1.0,0.0,200.0,0.0,228.0,920.0,0.0,65.0,27.0,12.0
1995,0.0,0.0,0.0,0.0,0.0,123.0,24500.0,659.0,17.0,0.0,0.0,0.0,0.0,13000.0,2492.0,0.0,284.0,300.0,698.0,1500.0,0.0,2314.0,0.0,3800.0,0.0,0.0,0.0,3473.0,0.0,5.0,358.0,2295.0,1340.0,430.0,0.0,0.0,44.0,0.0,0.0,0.0,1582.0,5.0,0.0,23.0,84.0,0.0,3870.0,0.0,5.0,0.0,685.0,0.0,0.0,190.0,1099.0,50.0,1453.0,78.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,475.0,10.0,0.0,1.0,0.0,200.0,0.0,237.0,920.0,0.0,50.0,22.0,106.0
1996,0.0,0.0,0.0,0.0,0.0,151.0,14000.0,434.0,76.0,0.0,0.0,0.0,0.0,12939.0,2595.0,0.0,285.0,165.0,793.0,1050.0,0.0,2325.0,0.0,3800.0,0.0,0.0,0.0,3800.0,0.0,5.0,506.0,2254.0,1710.0,375.0,0.0,0.0,43.0,0.0,0.0,0.0,1808.0,8.0,0.0,47.0,91.0,0.0,5200.0,0.0,5.0,0.0,986.0,0.0,0.0,209.0,949.0,45.0,1811.0,76.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,754.0,10.0,0.0,1.0,0.0,200.0,0.0,236.0,1067.0,17.0,70.0,27.0,131.0
1997,0.0,0.0,0.0,0.0,0.0,133.0,22700.0,396.0,49.0,0.0,0.0,0.0,0.0,10779.0,2376.0,0.0,366.0,99.0,638.0,860.0,0.0,2498.0,0.0,3800.0,0.0,0.0,0.0,4114.0,0.0,5.0,429.0,2279.0,1508.0,550.0,0.0,0.0,54.0,0.0,0.0,0.0,1136.0,8.0,0.0,31.0,49.0,0.0,5100.0,0.0,5.0,0.0,831.0,0.0,0.0,211.0,1032.0,40.0,1583.0,49.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,572.0,20.0,0.0,1.0,0.0,408.0,0.0,270.0,843.0,50.0,70.0,33.0,174.0
1998,0.0,0.0,0.0,0.0,0.0,153.0,19200.0,292.0,78.0,0.0,0.0,0.0,0.0,12043.0,2455.0,0.0,300.0,195.0,941.0,490.0,0.0,2040.0,0.0,3833.0,0.0,0.0,0.0,4173.0,0.0,5.0,435.0,2905.0,1655.0,450.0,0.0,0.0,46.0,0.0,0.0,0.0,1026.0,8.0,0.0,33.0,61.0,0.0,4800.0,0.0,5.0,0.0,1083.0,0.0,0.0,218.0,1009.0,34.0,1820.0,35.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,427.0,10.0,0.0,1.0,0.0,325.0,0.0,232.0,1380.0,67.0,75.0,40.0,130.0
1999,0.0,0.0,0.0,0.0,0.0,150.0,30600.0,357.0,43.0,0.0,0.0,0.0,0.0,10868.0,2459.0,0.0,280.0,55.0,422.0,722.0,0.0,1860.0,0.0,3867.0,0.0,0.0,0.0,4273.0,0.0,2.0,442.0,2494.0,1615.0,485.0,0.0,0.0,29.0,0.0,0.0,0.0,1146.0,0.0,0.0,64.0,64.0,0.0,4860.0,0.0,1.0,0.0,1079.0,0.0,0.0,192.0,1299.0,66.0,1980.0,34.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,493.0,10.0,0.0,1.0,0.0,436.0,0.0,163.0,1250.0,67.0,188.0,62.0,149.0
2000,0.0,0.0,0.0,0.0,0.0,184.0,25800.0,504.0,104.0,0.0,0.0,0.0,0.0,9512.0,2688.0,0.0,328.0,44.0,694.0,712.0,0.0,2612.0,0.0,3505.0,0.0,0.0,0.0,4337.0,0.0,2.0,399.0,3067.0,1985.0,460.0,0.0,0.0,39.0,0.0,0.0,0.0,1683.0,0.0,0.0,33.0,59.0,0.0,5993.0,0.0,1.0,0.0,1514.0,0.0,0.0,167.0,1326.0,20.0,2571.0,35.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,623.0,0.0,0.0,1.0,0.0,436.0,0.0,185.0,880.0,90.0,186.0,59.0,125.0
2001,0.0,0.0,0.0,0.0,0.0,173.0,26600.0,446.0,149.0,0.0,0.0,0.0,0.0,10500.0,2502.0,0.0,313.0,73.0,439.0,555.0,0.0,1624.0,0.0,2768.0,0.0,0.0,0.0,4537.0,0.0,0.0,420.0,2821.0,1740.0,455.0,0.0,0.0,37.0,0.0,0.0,0.0,862.0,0.0,0.0,21.0,63.0,0.0,4600.0,0.0,0.0,0.0,1610.0,0.0,0.0,170.0,988.0,46.0,2824.0,40.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,628.0,0.0,0.0,1.0,0.0,355.0,0.0,183.0,1027.0,117.0,189.0,94.0,109.0
2002,0.0,0.0,0.0,0.0,0.0,118.0,24400.0,261.0,75.0,0.0,0.0,0.0,0.0,11950.0,2338.0,0.0,285.0,88.0,435.0,505.0,0.0,1610.0,0.0,3756.0,0.0,0.0,0.0,3503.0,0.0,3.0,403.0,3098.0,2350.0,495.0,0.0,0.0,31.0,0.0,0.0,0.0,867.0,0.0,0.0,9.0,60.0,0.0,4000.0,0.0,0.0,0.0,895.0,0.0,0.0,160.0,1009.0,20.0,2550.0,40.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,449.0,0.0,0.0,1.0,0.0,415.0,0.0,163.0,1065.0,166.0,198.0,100.0,121.0
2003,0.0,0.0,0.0,0.0,0.0,149.0,41600.0,454.0,88.0,0.0,0.0,0.0,324.0,11712.0,2207.0,0.0,239.0,45.0,455.0,410.0,0.0,1351.0,0.0,3693.0,0.0,0.0,0.0,3775.0,0.0,3.0,374.0,2496.0,2048.0,550.0,0.0,0.0,37.0,0.0,0.0,0.0,924.0,0.0,0.0,25.0,42.0,0.0,4200.0,0.0,0.0,0.0,1200.0,0.0,0.0,140.0,1031.0,26.0,2760.0,38.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,478.0,0.0,0.0,1.0,0.0,450.0,0.0,163.0,920.0,250.0,192.0,119.0,110.0
2004,0.0,0.0,0.0,0.0,0.0,125.0,23600.0,338.0,99.0,0.0,0.0,0.0,386.0,11053.0,2106.0,0.0,224.0,55.0,351.0,387.0,0.0,1343.0,0.0,3875.0,0.0,0.0,0.0,3644.0,0.0,3.0,350.0,2968.0,2073.0,650.0,0.0,0.0,37.0,0.0,0.0,0.0,845.0,0.0,0.0,27.0,48.0,0.0,4200.0,0.0,0.0,0.0,1547.0,0.0,0.0,172.0,755.0,52.0,2870.0,35.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,379.0,0.0,0.0,1.0,0.0,524.0,0.0,186.0,825.0,266.0,193.0,100.0,92.0
2005,0.0,0.0,0.0,0.0,0.0,165.0,34300.0,337.0,90.0,0.0,0.0,0.0,361.0,11532.0,1907.0,0.0,154.0,58.0,491.0,398.0,0.0,1329.0,0.0,4068.0,0.0,0.0,0.0,3802.0,0.0,2.0,340.0,2575.0,1725.0,950.0,0.0,0.0,21.0,0.0,0.0,0.0,754.0,0.0,0.0,25.0,21.0,0.0,3900.0,0.0,0.0,0.0,1130.0,0.0,0.0,90.0,950.0,26.0,3550.0,35.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,570.0,0.0,0.0,1.0,0.0,545.0,0.0,140.0,800.0,383.0,171.0,110.0,120.0
2006,0.0,0.0,0.0,0.0,0.0,135.0,26000.0,285.0,93.0,0.0,0.0,0.0,365.0,11953.0,1751.0,0.0,125.0,54.0,310.0,475.0,0.0,1387.0,0.0,4500.0,0.0,0.0,0.0,3700.0,0.0,0.0,331.0,3204.0,1570.0,1050.0,0.0,0.0,34.0,0.0,0.0,0.0,805.0,0.0,0.0,30.0,24.0,0.0,4000.0,0.0,0.0,0.0,1718.0,0.0,0.0,150.0,1200.0,35.0,2420.0,35.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,460.0,0.0,0.0,1.0,0.0,625.0,0.0,161.0,820.0,335.0,189.0,103.0,66.0
2007,0.0,0.0,0.0,0.0,0.0,152.0,36000.0,287.0,90.0,0.0,0.0,0.0,428.0,12164.0,1782.0,0.0,100.0,100.0,390.0,500.0,0.0,1400.0,0.0,5000.0,0.0,0.0,0.0,4040.0,0.0,0.0,337.0,3460.0,1660.0,900.0,0.0,0.0,30.0,0.0,0.0,0.0,876.0,0.0,0.0,30.0,17.0,0.0,4300.0,0.0,0.0,0.0,1300.0,0.0,0.0,150.0,780.0,20.0,4400.0,35.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,590.0,0.0,0.0,1.0,0.0,579.0,0.0,152.0,862.0,500.0,200.0,56.0,45.0
2008,0.0,0.0,0.0,0.0,0.0,140.0,27650.0,209.0,90.0,0.0,0.0,0.0,433.0,12515.0,1867.0,0.0,70.0,115.0,465.0,475.0,0.0,1650.0,0.0,5000.0,0.0,0.0,0.0,4100.0,0.0,0.0,335.0,3642.0,1540.0,800.0,0.0,0.0,35.0,0.0,0.0,0.0,750.0,0.0,0.0,30.0,25.0,0.0,4100.0,0.0,0.0,0.0,1850.0,0.0,0.0,150.0,925.0,0.0,2800.0,35.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,490.0,0.0,0.0,1.0,0.0,508.0,0.0,136.0,996.0,400.0,150.0,60.0,31.0
2009,0.0,0.0,0.0,0.0,0.0,135.0,40500.0,250.0,90.0,0.0,0.0,0.0,555.0,8664.0,1580.0,0.0,127.0,100.0,545.0,360.0,0.0,1550.0,0.0,5500.0,0.0,0.0,0.0,3970.0,0.0,0.0,360.0,3225.0,1325.0,1300.0,0.0,0.0,31.0,0.0,0.0,0.0,900.0,0.0,0.0,30.0,15.0,0.0,4300.0,0.0,0.0,0.0,1650.0,0.0,0.0,100.0,1000.0,0.0,4000.0,35.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,650.0,0.0,0.0,1.0,0.0,650.0,0.0,125.0,1000.0,480.0,150.0,39.0,22.0
2010,0.0,0.0,0.0,0.0,0.0,140.0,33000.0,300.0,90.0,0.0,0.0,0.0,1173.0,8100.0,1475.0,0.0,120.0,105.0,500.0,400.0,0.0,1300.0,0.0,6000.0,0.0,0.0,0.0,4000.0,0.0,0.0,275.0,3550.0,1575.0,1500.0,0.0,0.0,28.0,0.0,0.0,0.0,900.0,0.0,0.0,25.0,20.0,0.0,3950.0,0.0,0.0,0.0,1925.0,0.0,0.0,100.0,1050.0,0.0,3300.0,20.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,818.0,0.0,53.0,725.0,450.0,150.0,27.0,0.0
2011,0.0,0.0,0.0,0.0,0.0,125.0,41800.0,235.0,90.0,0.0,0.0,0.0,827.0,8525.0,1575.0,0.0,120.0,100.0,500.0,400.0,0.0,1860.0,0.0,6125.0,0.0,0.0,0.0,3950.0,0.0,0.0,350.0,3975.0,1570.0,1375.0,0.0,0.0,23.0,0.0,0.0,0.0,710.0,0.0,0.0,25.0,24.0,0.0,3800.0,0.0,0.0,0.0,1740.0,0.0,0.0,125.0,825.0,0.0,4100.0,35.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,644.0,0.0,53.0,625.0,650.0,145.0,0.0,0.0
2012,0.0,0.0,0.0,0.0,0.0,140.0,34700.0,210.0,90.0,0.0,0.0,0.0,1090.0,7655.0,1775.0,0.0,170.0,90.0,500.0,400.0,0.0,1200.0,0.0,6320.0,0.0,0.0,0.0,4400.0,0.0,0.0,350.0,5600.0,1690.0,1300.0,0.0,0.0,20.0,0.0,0.0,0.0,750.0,0.0,0.0,25.0,21.0,0.0,4100.0,0.0,0.0,0.0,2100.0,0.0,0.0,100.0,1350.0,0.0,5200.0,30.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,875.0,0.0,46.0,700.0,800.0,135.0,0.0,0.0
2013,0.0,0.0,0.0,0.0,0.0,115.0,42100.0,235.0,50.0,0.0,0.0,0.0,1535.0,9927.0,1675.0,0.0,125.0,80.0,475.0,315.0,0.0,1250.0,0.0,6500.0,0.0,0.0,0.0,4000.0,0.0,0.0,325.0,4725.0,1643.0,2000.0,0.0,0.0,25.0,0.0,0.0,0.0,660.0,0.0,0.0,25.0,25.0,0.0,4450.0,0.0,0.0,0.0,1925.0,0.0,0.0,100.0,775.0,0.0,4300.0,30.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,800.0,0.0,42.0,730.0,900.0,140.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,128.0,41800.0,185.0,50.0,0.0,0.0,0.0,1947.0,12075.0,1450.0,0.0,150.0,70.0,275.0,135.0,0.0,550.0,0.0,6345.0,0.0,0.0,0.0,3500.0,0.0,0.0,325.0,4400.0,1703.0,1900.0,0.0,0.0,31.0,0.0,0.0,0.0,850.0,0.0,0.0,25.0,25.0,0.0,3750.0,0.0,0.0,0.0,2000.0,0.0,0.0,95.0,815.0,0.0,4250.0,25.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,850.0,0.0,51.0,700.0,1175.0,135.0,0.0,0.0
2015,0.0,0.0,0.0,0.0,0.0,100.0,37300.0,160.0,50.0,0.0,0.0,0.0,2125.0,13300.0,1400.0,0.0,150.0,70.0,225.0,120.0,0.0,700.0,0.0,6475.0,0.0,0.0,0.0,3125.0,0.0,0.0,325.0,5100.0,1630.0,1270.0,0.0,0.0,27.0,0.0,0.0,0.0,750.0,0.0,0.0,25.0,21.0,0.0,2980.0,0.0,0.0,0.0,2100.0,0.0,0.0,120.0,760.0,0.0,2900.0,25.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,750.0,0.0,45.0,460.0,1050.0,130.0,0.0,0.0
2016,0.0,0.0,0.0,0.0,0.0,80.0,36100.0,240.0,50.0,0.0,0.0,0.0,1900.0,14000.0,1625.0,0.0,150.0,70.0,225.0,100.0,0.0,560.0,0.0,6510.0,0.0,0.0,0.0,3125.0,0.0,0.0,300.0,5300.0,1725.0,1500.0,0.0,0.0,27.0,0.0,0.0,0.0,750.0,0.0,0.0,25.0,23.0,0.0,2125.0,0.0,0.0,0.0,2100.0,0.0,0.0,85.0,700.0,0.0,3500.0,25.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,750.0,0.0,40.0,500.0,1100.0,130.0,0.0,0.0
2017,0.0,0.0,0.0,0.0,0.0,75.0,45600.0,200.0,50.0,0.0,0.0,0.0,1800.0,14600.0,1300.0,0.0,150.0,70.0,225.0,70.0,0.0,600.0,0.0,6943.0,0.0,0.0,0.0,3400.0,0.0,0.0,300.0,7510.0,1583.0,1300.0,0.0,0.0,16.0,0.0,0.0,0.0,815.0,0.0,0.0,25.0,16.0,0.0,3100.0,0.0,0.0,0.0,2600.0,0.0,0.0,95.0,1065.0,0.0,4225.0,25.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,1200.0,0.0,33.0,530.0,1100.0,125.0,0.0,0.0
2018,0.0,0.0,0.0,0.0,0.0,85.0,38500.0,205.0,50.0,0.0,0.0,0.0,1925.0,13825.0,1525.0,0.0,100.0,75.0,125.0,95.0,0.0,660.0,0.0,7055.0,0.0,0.0,0.0,3600.0,0.0,0.0,150.0,7600.0,1583.0,1000.0,0.0,0.0,17.0,0.0,0.0,0.0,715.0,0.0,0.0,25.0,12.0,0.0,3800.0,0.0,0.0,0.0,2700.0,0.0,0.0,75.0,760.0,0.0,4375.0,25.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,750.0,0.0,32.0,575.0,1026.0,125.0,0.0,0.0
2019,0.0,0.0,0.0,0.0,0.0,85.0,48200.0,200.0,50.0,0.0,0.0,0.0,2200.0,13870.0,1300.0,0.0,100.0,70.0,125.0,140.0,0.0,650.0,0.0,7250.0,0.0,0.0,0.0,3700.0,0.0,0.0,150.0,7200.0,1470.0,1200.0,0.0,0.0,15.0,0.0,0.0,0.0,775.0,0.0,0.0,30.0,11.0,0.0,3600.0,0.0,0.0,0.0,2600.0,0.0,0.0,75.0,825.0,0.0,4400.0,25.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,800.0,0.0,32.0,585.0,1050.0,125.0,0.0,0.0
2020,0.0,0.0,0.0,0.0,0.0,85.0,39900.0,200.0,50.0,0.0,0.0,0.0,2300.0,14300.0,1375.0,0.0,100.0,75.0,125.0,155.0,0.0,650.0,0.0,7350.0,0.0,0.0,0.0,3500.0,0.0,0.0,125.0,6500.0,1250.0,1250.0,0.0,0.0,10.0,0.0,0.0,0.0,775.0,0.0,0.0,25.0,10.0,0.0,4350.0,0.0,0.0,0.0,2300.0,0.0,0.0,75.0,850.0,0.0,4500.0,25.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,750.0,0.0,35.0,600.0,1120.0,100.0,0.0,0.0
